  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |               Karaikal                 |        KIK         |     Start     |     16:10     |       -       |        0 KM        |    1     
  2   |                Nagore                  |        NCR         |     16:24     |     16:25     |     1:00      |       11 KM        |    1     
  3   |             Nagappattinam              |        NGT         |     16:37     |     16:42     |     5:00      |       19 KM        |    1     
  4   |          Thiruvarur Junction           |        TVR         |     17:20     |     17:30     |     10:00     |       42 KM        |    1     
  5   |             Nidamangalam               |        NMJ         |     17:54     |     17:55     |     1:00      |       66 KM        |    1     
  6   |               Thanjavur                |         TJ         |     18:23     |     18:25     |     2:00      |       96 KM        |    1     
  7   |                Budalur                 |        BAL         |     18:40     |     18:41     |     1:00      |       114 KM       |    1     
  8   |            Tiruchchirapali             |        TPJ         |     20:00     |     20:10     |     10:00     |       146 KM       |    1     
  9   |            Tirchrpali Fort             |         TP         |     20:19     |     20:20     |     1:00      |       150 KM       |    1     
  10  |               Kulitalai                |        KLT         |     20:53     |     20:55     |     2:00      |       183 KM       |    1     
  11  |                 Karur                  |        KRR         |     21:37     |     21:40     |     3:00      |       222 KM       |    1     
  12  |                Pugalur                 |        PGR         |     21:55     |     21:57     |     2:00      |       237 KM       |    1     
  13  |               Kodumudi                 |        KMD         |     22:08     |     22:10     |     2:00      |       249 KM       |    1     
  14  |            Erode Junction              |         ED         |     23:00     |     23:10     |     10:00     |       287 KM       |    1     
  15  |               Uttukuli                 |        UKL         |     23:39     |     23:40     |     1:00      |       324 KM       |    1     
  16  |               Tiruppur                 |        TUP         |     23:55     |     23:57     |     2:00      |       337 KM       |    1     
  17  |          Coimbatore Junction           |        CBE         |     01:25     |     01:30     |     5:00      |       388 KM       |    2     
  18  |           Podanur Junction             |        PTJ         |     01:53     |     01:55     |     2:00      |       394 KM       |    2     
  19  |               Palakkad                 |        PGT         |     03:05     |     03:10     |     5:00      |       442 KM       |    2     
  20  |              Ottappalam                |        OTP         |     03:38     |     03:40     |     2:00      |       474 KM       |    2     
  21  |             Wadakancheri               |        WKI         |     03:58     |     04:00     |     2:00      |       503 KM       |    2     
  22  |                Thrisur                 |        TCR         |     04:20     |     04:23     |     3:00      |       519 KM       |    2     
  23  |             Irinjalakuda               |        IJK         |     04:43     |     04:45     |     2:00      |       543 KM       |    2     
  24  |               Chalakudi                |        CKI         |     04:51     |     04:53     |     2:00      |       549 KM       |    2     
  25  |               Angamali                 |        AFK         |     05:07     |     05:09     |     2:00      |       565 KM       |    2     
  26  |                 Aluva                  |        AWY         |     05:18     |     05:20     |     2:00      |       574 KM       |    2     
  27  |                Idaplli                 |        IPL         |     05:30     |     05:32     |     2:00      |       585 KM       |    2     
  28  |            Ernakulam Town              |        ERN         |     05:43     |     05:45     |     2:00      |       591 KM       |    2     
  29  |          Eranakulam Junction           |        ERS         |     06:40     |     Ends      |       -       |       593 KM       |    2     
