  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |            Howrah Junction             |        HWH         |     Start     |     17:45     |       -       |        0 KM        |    1     
  2   |          Barddhaman Junction           |        BWN         |     19:05     |     19:10     |     5:00      |       95 KM        |    1     
  3   |               Durgapur                 |        DGR         |     19:52     |     19:54     |     2:00      |       158 KM       |    1     
  4   |           Asansol Junction             |        ASN         |     20:35     |     20:40     |     5:00      |       200 KM       |    1     
  5   |           Dhanbad Junction             |        DHN         |     22:17     |     22:22     |     5:00      |       259 KM       |    1     
  6   |            Gomoh Junction              |        GMO         |     22:51     |     23:01     |     10:00     |       288 KM       |    1     
  7   |               Parasnath                |        PNME        |     23:20     |     23:21     |     1:00      |       306 KM       |    1     
  8   |                Koderma                 |        KQR         |     00:20     |     00:22     |     2:00      |       382 KM       |    2     
  9   |             Gaya Junction              |        GAYA        |     01:45     |     01:50     |     5:00      |       458 KM       |    2     
  10  |             Dehri On Sone              |        DOS         |     02:49     |     02:51     |     2:00      |       543 KM       |    2     
  11  |                Sasaram                 |        SSM         |     03:05     |     03:06     |     1:00      |       561 KM       |    2     
  12  |              Bhabua Road               |        BBU         |     03:43     |     03:44     |     1:00      |       608 KM       |    2     
  13  |         Mughal Sarai Junction          |        MGS         |     04:55     |     05:05     |     10:00     |       661 KM       |    2     
  14  |                Chunar                  |        CAR         |     05:40     |     05:42     |     2:00      |       693 KM       |    2     
  15  |               Mirzapur                 |        MZP         |     06:12     |     06:13     |     1:00      |       724 KM       |    2     
  16  |              Vindhyachal               |        BDL         |     06:22     |     06:24     |     2:00      |       731 KM       |    2     
  17  |                Cheoki                  |        COI         |     07:45     |     08:10     |     25:00     |       804 KM       |    2     
  18  |              Shankargarh               |        SRJ         |     08:39     |     08:41     |     2:00      |       841 KM       |    2     
  19  |           Manikpur Junction            |        MKP         |     10:05     |     10:10     |     5:00      |       896 KM       |    2     
  20  |                 Satna                  |        STA         |     11:25     |     11:35     |     10:00     |       974 KM       |    2     
  21  |                Maihar                  |        MYR         |     11:58     |     12:00     |     2:00      |      1009 KM       |    2     
  22  |                 Katni                  |        KTE         |     13:00     |     13:10     |     10:00     |      1072 KM       |    2     
  23  |                 Damoh                  |        DMO         |     15:00     |     15:05     |     5:00      |      1183 KM       |    2     
  24  |               Patharia                 |        PHA         |     15:28     |     15:30     |     2:00      |      1210 KM       |    2     
  25  |                Saugor                  |        SGO         |     16:10     |     16:15     |     5:00      |      1260 KM       |    2     
  26  |                Khurai                  |        KYE         |     17:18     |     17:20     |     2:00      |      1313 KM       |    2     
  27  |             Bina Junction              |        BINA        |     18:00     |     18:05     |     5:00      |      1335 KM       |    2     
  28  |              Ganj Basoda               |        BAQ         |     18:37     |     18:39     |     2:00      |      1380 KM       |    2     
  29  |                Vidisha                 |        BHS         |     19:07     |     19:09     |     2:00      |      1420 KM       |    2     
  30  |           Bhopal  Junction             |        BPL         |     20:30     |     20:40     |     10:00     |      1473 KM       |    2     
  31  |               Shujalpur                |        SJP         |     21:57     |     21:58     |     1:00      |      1554 KM       |    2     
  32  |            Ujjain Junction             |        UJN         |     23:35     |     23:55     |     20:00     |      1657 KM       |    2     
  33  |                 Dewas                  |        DWX         |     00:48     |     00:50     |     2:00      |      1697 KM       |    3     
  34  |          Indore Junction Bg            |        INDB        |     01:35     |     Ends      |       -       |      1736 KM       |    3     
