  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |           Amritsar Junction            |        ASR         |     Start     |     05:55     |       -       |        0 KM        |    1     
  2   |                 Beas                   |        BEAS        |     06:23     |     06:25     |     2:00      |       43 KM        |    1     
  3   |            Jalandhar City              |        JUC         |     07:05     |     07:10     |     5:00      |       79 KM        |    1     
  4   |           Phagwara Junction            |        PGW         |     07:28     |     07:30     |     2:00      |       100 KM       |    1     
  5   |           Ludhiana Junction            |        LDH         |     08:05     |     08:15     |     10:00     |       136 KM       |    1     
  6   |            Sahibzada Asngr             |        SASN        |     09:58     |     10:00     |     2:00      |       237 KM       |    1     
  7   |              Chandigarh                |        CDG         |     10:20     |     10:28     |     8:00      |       248 KM       |    1     
  8   |         Ambala Cant Junction           |        UMB         |     11:40     |     11:50     |     10:00     |       316 KM       |    1     
  9   |               Jagadhri                 |        JUD         |     12:28     |     12:30     |     2:00      |       367 KM       |    1     
  10  |              Saharanpur                |        SRE         |     13:25     |     13:35     |     10:00     |       397 KM       |    1     
  11  |                Roorkee                 |         RK         |     14:05     |     14:07     |     2:00      |       432 KM       |    1     
  12  |            Laksar Junction             |        LRJ         |     14:35     |     14:40     |     5:00      |       450 KM       |    1     
  13  |          Najibabad Junction            |        NBD         |     15:15     |     15:20     |     5:00      |       491 KM       |    1     
  14  |               Moradabad                |         MB         |     17:05     |     17:15     |     10:00     |       590 KM       |    1     
  15  |               Kashipur                 |        KPV         |     18:45     |     19:20     |     35:00     |       640 KM       |    1     
  16  |                Bazpur                  |        BPZ         |     19:40     |     19:42     |     2:00      |       660 KM       |    1     
  17  |               Lal Kuan                 |        LKU         |     20:55     |     Ends      |       -       |       698 KM       |    1     
