  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |            Gonda Junction              |         GD         |     Start     |     15:00     |       -       |        0 KM        |    1     
  2   |           Mankapur Junction            |        MUR         |     15:30     |     16:00     |     30:00     |       29 KM        |    1     
  3   |                Ayodhya                 |         AY         |     16:45     |     17:10     |     25:00     |       67 KM        |    1     
  4   |              Goshainganj               |        GGJ         |     18:05     |     18:10     |     5:00      |       99 KM        |    1     
  5   |               Akbarpur                 |        ABP         |     18:37     |     18:39     |     2:00      |       121 KM       |    1     
  6   |           Shahganj Junction            |        SHG         |     20:30     |     20:55     |     25:00     |       165 KM       |    1     
  7   |             Khorason Road              |        KRND        |     21:08     |     21:10     |     2:00      |       187 KM       |    1     
  8   |               Azamgarh                 |        AMH         |     21:50     |     21:55     |     5:00      |       222 KM       |    1     
  9   |             Muhammadabad               |        MMA         |     22:17     |     22:19     |     2:00      |       243 KM       |    1     
  10  |             Mau Junction               |        MAU         |     22:50     |     23:05     |     15:00     |       265 KM       |    1     
  11  |                Ballia                  |        BUI         |     00:30     |     00:35     |     5:00      |       334 KM       |    2     
  12  |                Chhapra                 |        CPR         |     01:50     |     01:55     |     5:00      |       399 KM       |    2     
  13  |           Hajipur Junction             |        HJP         |     03:03     |     03:05     |     2:00      |       458 KM       |    2     
  14  |         Muzaffarpur Junction           |        MFP         |     03:55     |     04:00     |     5:00      |       512 KM       |    2     
  15  |          Samastipur Junction           |        SPJ         |     04:50     |     04:55     |     5:00      |       564 KM       |    2     
  16  |           Barauni Junction             |        BJU         |     05:55     |     06:15     |     20:00     |       615 KM       |    2     
  17  |             Kiul Junction              |        KIUL        |     07:44     |     07:46     |     2:00      |       654 KM       |    2     
  18  |                Jhajha                  |        JAJ         |     08:40     |     08:45     |     5:00      |       708 KM       |    2     
  19  |           Jasidih Junction             |        JSME        |     09:17     |     09:19     |     2:00      |       752 KM       |    2     
  20  |           Madhupur Junction            |        MDP         |     09:44     |     09:46     |     2:00      |       781 KM       |    2     
  21  |             Chittaranjan               |        CRJ         |     10:24     |     10:26     |     2:00      |       837 KM       |    2     
  22  |           Asansol Junction             |        ASN         |     11:15     |     Ends      |       -       |       862 KM       |    2     
