  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |           Amritsar Junction            |        ASR         |     Start     |     07:15     |       -       |        0 KM        |    1     
  2   |               Jandiala                 |        JNL         |     07:29     |     07:31     |     2:00      |       19 KM        |    1     
  3   |                 Beas                   |        BEAS        |     07:48     |     07:50     |     2:00      |       43 KM        |    1     
  4   |               Kartarpur                |        KRE         |     08:11     |     08:13     |     2:00      |       64 KM        |    1     
  5   |            Jalandhar City              |        JUC         |     08:35     |     08:40     |     5:00      |       79 KM        |    1     
  6   |            Jalandhar Cant              |        JRC         |     08:48     |     08:50     |     2:00      |       84 KM        |    1     
  7   |           Phagwara Junction            |        PGW         |     09:03     |     09:05     |     2:00      |       100 KM       |    1     
  8   |                Goraya                  |        GRY         |     09:15     |     09:17     |     2:00      |       110 KM       |    1     
  9   |           Phillaur Junction            |        PHR         |     09:28     |     09:30     |     2:00      |       123 KM       |    1     
  10  |           Ludhiana Junction            |        LDH         |     09:55     |     10:05     |     10:00     |       136 KM       |    1     
  11  |                Khanna                  |        KNN         |     10:40     |     10:42     |     2:00      |       178 KM       |    1     
  12  |           Sirhind Junction             |        SIR         |     10:58     |     11:00     |     2:00      |       196 KM       |    1     
  13  |           Rajpura Junction             |        RPJ         |     11:17     |     11:19     |     2:00      |       222 KM       |    1     
  14  |         Ambala Cant Junction           |        UMB         |     11:55     |     12:00     |     5:00      |       250 KM       |    1     
  15  |                Karnal                  |        KUN         |     12:52     |     12:54     |     2:00      |       324 KM       |    1     
  16  |           Panipat Junction             |        PNP         |     13:23     |     13:25     |     2:00      |       359 KM       |    1     
  17  |                Sonipat                 |        SNP         |     13:56     |     13:58     |     2:00      |       404 KM       |    1     
  18  |              Subzi Mandi               |        SZM         |     14:40     |     14:42     |     2:00      |       444 KM       |    1     
  19  |                 Delhi                  |        DLI         |     15:05     |     15:20     |     15:00     |       447 KM       |    1     
  20  |            Khurja Junction             |        KRJ         |     16:46     |     16:48     |     2:00      |       529 KM       |    1     
  21  |           Aligarh Junction             |        ALJN        |     17:21     |     17:24     |     3:00      |       573 KM       |    1     
  22  |           Hathras Junction             |        HRS         |     18:03     |     18:05     |     2:00      |       603 KM       |    1     
  23  |            Tundla Junction             |        TDL         |     18:50     |     18:55     |     5:00      |       651 KM       |    1     
  24  |               Firozabad                |        FZD         |     19:14     |     19:16     |     2:00      |       667 KM       |    1     
  25  |                Etawah                  |        ETW         |     20:05     |     20:07     |     2:00      |       742 KM       |    1     
  26  |            Kanpur Central              |        CNB         |     22:50     |     23:00     |     10:00     |       880 KM       |    1     
  27  |            Unnao Junction              |         ON         |     23:22     |     23:24     |     2:00      |       898 KM       |    1     
  28  |              Lucknow Nr                |        LKO         |     00:25     |     00:50     |     25:00     |       952 KM       |    2     
  29  |          Barabanki Junction            |        BBK         |     01:35     |     01:37     |     2:00      |       988 KM       |    2     
  30  |            Gonda Junction              |         GD         |     03:03     |     03:05     |     2:00      |      1076 KM       |    2     
  31  |           Mankapur Junction            |        MUR         |     03:30     |     03:32     |     2:00      |      1107 KM       |    2     
  32  |                 Basti                  |        BST         |     04:20     |     04:25     |     5:00      |      1166 KM       |    2     
  33  |              Khalilabad                |        KLD         |     04:52     |     04:54     |     2:00      |      1196 KM       |    2     
  34  |          Gorakhpur Junction            |        GKP         |     05:45     |     06:00     |     15:00     |      1230 KM       |    2     
  35  |             Deoria Sadar               |        DEOS        |     06:43     |     06:45     |     2:00      |      1280 KM       |    2     
  36  |            Siwan Junction              |         SV         |     08:10     |     08:15     |     5:00      |      1349 KM       |    2     
  37  |                Chhapra                 |        CPR         |     09:45     |     10:05     |     20:00     |      1410 KM       |    2     
  38  |               Dighwara                 |        DGA         |     10:38     |     10:40     |     2:00      |      1443 KM       |    2     
  39  |            Sonpur Junction             |        SEE         |     11:15     |     11:20     |     5:00      |      1464 KM       |    2     
  40  |           Hajipur Junction             |        HJP         |     11:33     |     11:35     |     2:00      |      1469 KM       |    2     
  41  |         Muzaffarpur Junction           |        MFP         |     12:50     |     12:55     |     5:00      |      1523 KM       |    2     
  42  |                 Dholi                  |        DOL         |     13:16     |     13:18     |     2:00      |      1548 KM       |    2     
  43  |            Khudiram B Pusa             |        KRBP        |     13:28     |     13:30     |     2:00      |      1561 KM       |    2     
  44  |          Samastipur Junction           |        SPJ         |     13:50     |     13:55     |     5:00      |      1575 KM       |    2     
  45  |           Barauni Junction             |        BJU         |     15:10     |     15:25     |     15:00     |      1626 KM       |    2     
  46  |              Begu Sarai                |        BGS         |     15:45     |     15:47     |     2:00      |      1641 KM       |    2     
  47  |           Khagaria Junction            |        KGG         |     16:28     |     16:30     |     2:00      |      1681 KM       |    2     
  48  |            Mansi Junction              |        MNE         |     16:43     |     16:45     |     2:00      |      1690 KM       |    2     
  49  |         Thana Bihpur Junction          |        THB         |     17:26     |     17:28     |     2:00      |      1732 KM       |    2     
  50  |               Naugachia                |        NNA         |     17:41     |     17:43     |     2:00      |      1748 KM       |    2     
  51  |                Kursela                 |        KUE         |     17:57     |     17:59     |     2:00      |      1766 KM       |    2     
  52  |             Karagola Road              |        CRR         |     18:23     |     18:25     |     2:00      |      1783 KM       |    2     
  53  |           Katihar Junction             |        KIR         |     20:10     |     Ends      |       -       |      1805 KM       |    2     
