  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |            Gondia Junction             |         G          |     Start     |     08:20     |       -       |        0 KM        |    1     
  2   |                Tirora                  |        TRO         |     08:40     |     08:42     |     2:00      |       30 KM        |    1     
  3   |              Tumsar Road               |        TMR         |     08:58     |     09:00     |     2:00      |       50 KM        |    1     
  4   |             Bhandara Road              |        BRD         |     09:13     |     09:15     |     2:00      |       68 KM        |    1     
  5   |                Kamptee                 |         KP         |     09:46     |     09:48     |     2:00      |       116 KM       |    1     
  6   |                Itwari                  |        ITR         |     10:06     |     10:08     |     2:00      |       127 KM       |    1     
  7   |                Nagpur                  |        NGP         |     10:40     |     10:55     |     15:00     |       131 KM       |    1     
  8   |                 Ajni                   |        AJNI        |     11:03     |     11:04     |     1:00      |       134 KM       |    1     
  9   |               Sevagram                 |        SEGM        |     12:02     |     12:03     |     1:00      |       207 KM       |    1     
  10  |            Wardha Junction             |         WR         |     12:10     |     12:13     |     3:00      |       210 KM       |    1     
  11  |           Pulgaon Junction             |        PLO         |     12:35     |     12:36     |     1:00      |       239 KM       |    1     
  12  |              Dhamangaon                |        DMN         |     12:54     |     12:55     |     1:00      |       259 KM       |    1     
  13  |                Chandur                 |        CND         |     13:11     |     13:12     |     1:00      |       276 KM       |    1     
  14  |           Badnera Junction             |         BD         |     14:10     |     14:15     |     5:00      |       305 KM       |    1     
  15  |              Murtajapur                |        MZR         |     14:43     |     14:45     |     2:00      |       346 KM       |    1     
  16  |            Akola Junction              |         AK         |     15:10     |     15:15     |     5:00      |       384 KM       |    1     
  17  |                Shegaon                 |        SEG         |     15:44     |     15:45     |     1:00      |       421 KM       |    1     
  18  |            Jalamb Junction             |         JM         |     15:54     |     15:55     |     1:00      |       433 KM       |    1     
  19  |                Nandura                 |         NN         |     16:04     |     16:05     |     1:00      |       446 KM       |    1     
  20  |               Malkapur                 |        MKU         |     16:29     |     16:30     |     1:00      |       474 KM       |    1     
