  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |            Trivandrum Cntl             |        TVC         |     Start     |     15:35     |       -       |        0 KM        |    1     
  2   |            Kollam Junction             |        QLN         |     16:25     |     16:30     |     5:00      |       65 KM        |    1     
  3   |              Mavelikara                |        MVLK        |     17:13     |     17:15     |     2:00      |       114 KM       |    1     
  4   |              Chengannur                |        CNGR        |     17:20     |     17:22     |     2:00      |       126 KM       |    1     
  5   |               Tiruvalla                |        TRVL        |     17:30     |     17:32     |     2:00      |       135 KM       |    1     
  6   |               Kottayam                 |        KTYM        |     18:22     |     18:25     |     3:00      |       161 KM       |    1     
  7   |            Ernakulam Town              |        ERN         |     20:00     |     20:05     |     5:00      |       223 KM       |    1     
  8   |                 Aluva                  |        AWY         |     20:23     |     20:25     |     2:00      |       240 KM       |    1     
  9   |                Thrisur                 |        TCR         |     21:17     |     21:20     |     3:00      |       295 KM       |    1     
  10  |           Shoranur Junction            |        SRR         |     22:20     |     22:30     |     10:00     |       327 KM       |    1     
  11  |               Pattambi                 |        PTB         |     22:43     |     22:45     |     2:00      |       339 KM       |    1     
  12  |              Kuttippuram               |        KTU         |     23:03     |     23:05     |     2:00      |       357 KM       |    1     
  13  |                 Tirur                  |        TIR         |     23:23     |     23:25     |     2:00      |       372 KM       |    1     
  14  |             Parpanangadi               |        PGI         |     23:38     |     23:40     |     2:00      |       388 KM       |    1     
  15  |                 Ferok                  |         FK         |     23:53     |     23:55     |     2:00      |       404 KM       |    1     
  16  |               Kozhikode                |        CLT         |     00:15     |     00:20     |     5:00      |       413 KM       |    2     
  17  |               Quilandi                 |        QLD         |     00:38     |     00:40     |     2:00      |       438 KM       |    2     
  18  |               Vadakara                 |        BDJ         |     00:53     |     00:55     |     2:00      |       460 KM       |    2     
  19  |              Thalassery                |        TLY         |     01:13     |     01:15     |     2:00      |       482 KM       |    2     
  20  |                Kannur                  |        CAN         |     01:50     |     01:55     |     5:00      |       502 KM       |    2     
  21  |              Kannapuram                |        KPQ         |     02:08     |     02:10     |     2:00      |       517 KM       |    2     
  22  |               Payyanur                 |        PAY         |     02:28     |     02:30     |     2:00      |       536 KM       |    2     
