  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |            Howrah Junction             |        HWH         |     Start     |     23:55     |       -       |        0 KM        |    1     
  2   |                Mecheda                 |        MCA         |     00:49     |     00:50     |     1:00      |       59 KM        |    2     
  3   |               Panskura                 |        PKU         |     01:09     |     01:10     |     1:00      |       71 KM        |    2     
  4   |          Kharagpur Junction            |        KGP         |     02:00     |     02:05     |     5:00      |       116 KM       |    2     
  5   |          Tatanagar Junction            |        TATA        |     03:50     |     03:55     |     5:00      |       250 KM       |    2     
  6   |             Chakradharpur              |        CKP         |     04:50     |     04:57     |     7:00      |       312 KM       |    2     
  7   |               Rourkela                 |        ROU         |     06:15     |     06:30     |     15:00     |       413 KM       |    2     
  8   |              Raj Gangpur               |         GP         |     06:59     |     07:00     |     1:00      |       443 KM       |    2     
  9   |                 Bamra                  |        BMB         |     07:28     |     07:29     |     1:00      |       478 KM       |    2     
  10  |          Jharsuguda Junction           |        JSG         |     08:08     |     08:10     |     2:00      |       515 KM       |    2     
  11  |             Brajrajnagar               |        BRJN        |     08:18     |     08:20     |     2:00      |       528 KM       |    2     
  12  |               Belpahar                 |        BPH         |     08:28     |     08:30     |     2:00      |       537 KM       |    2     
  13  |                Raigarh                 |        RIG         |     09:06     |     09:11     |     5:00      |       588 KM       |    2     
  14  |                Kharsia                 |        KHS         |     09:33     |     09:35     |     2:00      |       622 KM       |    2     
  15  |               Baradwar                 |        BUA         |     09:55     |     09:57     |     2:00      |       652 KM       |    2     
  16  |                Champa                  |        CPH         |     10:14     |     10:19     |     5:00      |       668 KM       |    2     
  17  |                 Naila                  |        NIA         |     10:28     |     10:30     |     2:00      |       678 KM       |    2     
  18  |               Akaltara                 |        AKT         |     10:42     |     10:44     |     2:00      |       693 KM       |    2     
  19  |           Bilaspur Junction            |        BSP         |     11:40     |     11:55     |     15:00     |       720 KM       |    2     
  20  |               Bhatapara                |        BYT         |     12:31     |     12:33     |     2:00      |       767 KM       |    2     
