  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |           Jodhpur Junction             |         JU         |     Start     |     20:50     |       -       |        0 KM        |    1     
  2   |             Luni Junction              |        LUNI        |     21:19     |     21:22     |     3:00      |       32 KM        |    1     
  3   |           Samdhari Junction            |        SMR         |     22:00     |     22:05     |     5:00      |       81 KM        |    1     
  4   |               Mokalsar                 |        MKSR        |     22:23     |     22:25     |     2:00      |       107 KM       |    1     
  5   |                 Jalor                  |        JOR         |     22:50     |     22:52     |     2:00      |       140 KM       |    1     
  6   |                Modran                  |        MON         |     23:20     |     23:22     |     2:00      |       174 KM       |    1     
  7   |            Marwar Bhinmal              |        MBNL        |     23:43     |     23:45     |     2:00      |       202 KM       |    1     
  8   |               Raniwara                 |        RNV         |     00:09     |     00:11     |     2:00      |       234 KM       |    2     
  9   |                Dhanera                 |        DQN         |     00:37     |     00:39     |     2:00      |       269 KM       |    2     
  10  |                Bhildi                  |        BLDI        |     01:45     |     01:55     |     10:00     |       304 KM       |    2     
  11  |               Radhanpur                |        RDHP        |     02:48     |     02:50     |     2:00      |       372 KM       |    2     
  12  |            Samakhiali B G              |        SIOB        |     05:00     |     05:02     |     2:00      |       506 KM       |    2     
  13  |             Gandhidham Bg              |        GIMB        |     06:30     |     Ends      |       -       |       559 KM       |    2     
