  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |           Amritsar Junction            |        ASR         |     Start     |     08:30     |       -       |        0 KM        |    1     
  2   |               Jandiala                 |        JNL         |     08:45     |     08:47     |     2:00      |       19 KM        |    1     
  3   |                 Beas                   |        BEAS        |     09:08     |     09:10     |     2:00      |       43 KM        |    1     
  4   |               Kartarpur                |        KRE         |     09:31     |     09:33     |     2:00      |       64 KM        |    1     
  5   |            Jalandhar City              |        JUC         |     09:55     |     10:05     |     10:00     |       79 KM        |    1     
  6   |            Jalandhar Cant              |        JRC         |     10:13     |     10:15     |     2:00      |       84 KM        |    1     
  7   |           Phagwara Junction            |        PGW         |     10:27     |     10:29     |     2:00      |       100 KM       |    1     
  8   |                Goraya                  |        GRY         |     10:40     |     10:42     |     2:00      |       110 KM       |    1     
  9   |           Phillaur Junction            |        PHR         |     10:54     |     10:56     |     2:00      |       123 KM       |    1     
  10  |           Ludhiana Junction            |        LDH         |     11:30     |     11:45     |     15:00     |       136 KM       |    1     
  11  |               Ahmadgarh                |        AHH         |     12:23     |     12:25     |     2:00      |       162 KM       |    1     
  12  |              Malerkotla                |        MET         |     12:40     |     12:42     |     2:00      |       181 KM       |    1     
  13  |            Dhuri Junction              |        DUI         |     13:01     |     13:05     |     4:00      |       198 KM       |    1     
  14  |                 Nabha                  |        NBA         |     13:26     |     13:28     |     2:00      |       225 KM       |    1     
  15  |                Patiala                 |        PTA         |     13:51     |     13:53     |     2:00      |       251 KM       |    1     
  16  |           Rajpura Junction             |        RPJ         |     14:33     |     14:35     |     2:00      |       276 KM       |    1     
  17  |              Ambala City               |        UBC         |     14:56     |     14:58     |     2:00      |       296 KM       |    1     
  18  |         Ambala Cant Junction           |        UMB         |     15:20     |     15:50     |     30:00     |       304 KM       |    1     
  19  |            Shahbad Marknda             |        SHDM        |     16:07     |     16:09     |     2:00      |       323 KM       |    1     
  20  |         Kurukshetra Junction           |        KKDE        |     16:30     |     16:32     |     2:00      |       345 KM       |    1     
  21  |               Nilokheri                |        NLKR        |     16:47     |     16:49     |     2:00      |       362 KM       |    1     
  22  |                Taraori                 |        TRR         |     16:56     |     16:58     |     2:00      |       366 KM       |    1     
  23  |                Karnal                  |        KUN         |     17:13     |     17:15     |     2:00      |       379 KM       |    1     
  24  |               Gharaunda                |        GRA         |     17:31     |     17:33     |     2:00      |       396 KM       |    1     
  25  |           Panipat Junction             |        PNP         |     17:51     |     17:53     |     2:00      |       413 KM       |    1     
  26  |               Samalkha                 |        SMK         |     18:06     |     18:08     |     2:00      |       430 KM       |    1     
  27  |                Ganaur                  |        GNU         |     18:21     |     18:23     |     2:00      |       442 KM       |    1     
  28  |                Sonipat                 |        SNP         |     18:39     |     18:41     |     2:00      |       458 KM       |    1     
  29  |               Rathdhana                |        RDDE        |     18:52     |     18:54     |     2:00      |       468 KM       |    1     
  30  |                Narela                  |        NUR         |     19:03     |     19:05     |     2:00      |       475 KM       |    1     
  31  |            Adrsh Ngr Delhi             |        ANDI        |     19:23     |     19:25     |     2:00      |       492 KM       |    1     
  32  |              Subzi Mandi               |        SZM         |     19:47     |     19:49     |     2:00      |       498 KM       |    1     
  33  |               New Delhi                |        NDLS        |     20:20     |     20:50     |     30:00     |       502 KM       |    1     
  34  |             H Nizamuddin               |        NZM         |     21:03     |     21:05     |     2:00      |       509 KM       |    1     
  35  |               Faridabad                |        FDB         |     21:24     |     21:26     |     2:00      |       530 KM       |    1     
  36  |              Ballabgarh                |        BVH         |     21:43     |     21:45     |     2:00      |       538 KM       |    1     
  37  |                Palwal                  |        PWL         |     22:28     |     22:30     |     2:00      |       559 KM       |    1     
  38  |              Kosi Kalan                |        KSV         |     23:00     |     23:02     |     2:00      |       602 KM       |    1     
  39  |           Mathura Junction             |        MTJ         |     23:35     |     23:43     |     8:00      |       643 KM       |    1     
  40  |             Raja Ki Mandi              |        RKM         |     00:26     |     00:28     |     2:00      |       693 KM       |    2     
  41  |              Agra Cantt                |        AGC         |     00:40     |     00:48     |     8:00      |       697 KM       |    2     
  42  |               Dhaulpur                 |        DHO         |     01:41     |     01:43     |     2:00      |       749 KM       |    2     
  43  |                Morena                  |        MRA         |     02:06     |     02:08     |     2:00      |       777 KM       |    2     
  44  |                Gwalior                 |        GWL         |     02:55     |     03:00     |     5:00      |       815 KM       |    2     
  45  |                 Dabra                  |        DBA         |     03:31     |     03:33     |     2:00      |       857 KM       |    2     
  46  |                Sonagir                 |        SOR         |     03:56     |     03:58     |     2:00      |       876 KM       |    2     
  47  |                 Datia                  |        DAA         |     04:11     |     04:13     |     2:00      |       887 KM       |    2     
  48  |            Jhansi Junction             |        JHS         |     04:50     |     05:00     |     10:00     |       912 KM       |    2     
  49  |                Babina                  |        BAB         |     05:23     |     05:25     |     2:00      |       937 KM       |    2     
  50  |                 Basai                  |        BZY         |     05:39     |     05:41     |     2:00      |       949 KM       |    2     
  51  |               Talbahat                 |        TBT         |     05:56     |     05:58     |     2:00      |       962 KM       |    2     
  52  |               Lalitpur                 |        LAR         |     06:44     |     06:46     |     2:00      |      1002 KM       |    2     
  53  |               Jakhalaun                |        JLN         |     06:59     |     07:01     |     2:00      |      1019 KM       |    2     
  54  |                Dhaura                  |        DUA         |     07:08     |     07:10     |     2:00      |      1030 KM       |    2     
  55  |             Bina Junction              |        BINA        |     08:55     |     09:00     |     5:00      |      1065 KM       |    2     
  56  |             Mandi Bamora               |        MABA        |     09:15     |     09:17     |     2:00      |      1082 KM       |    2     
  57  |              Ganj Basoda               |        BAQ         |     09:39     |     09:41     |     2:00      |      1110 KM       |    2     
  58  |              Gulabhganj                |        GLG         |     09:57     |     09:59     |     2:00      |      1129 KM       |    2     
  59  |                Vidisha                 |        BHS         |     10:16     |     10:18     |     2:00      |      1150 KM       |    2     
  60  |                Sanchi                  |        SCI         |     10:28     |     10:30     |     2:00      |      1159 KM       |    2     
  61  |           Bhopal  Junction             |        BPL         |     11:10     |     11:15     |     5:00      |      1203 KM       |    2     
  62  |               Habibganj                |        HBJ         |     11:25     |     11:27     |     2:00      |      1209 KM       |    2     
  63  |               Mandi Dip                |        MDDP        |     11:42     |     11:44     |     2:00      |      1225 KM       |    2     
  64  |            Obaidulla Ganj              |        ODG         |     11:57     |     11:59     |     2:00      |      1239 KM       |    2     
  65  |                 Budni                  |        BNI         |     12:33     |     12:35     |     2:00      |      1270 KM       |    2     
  66  |              Hoshangabad               |        HBD         |     12:44     |     12:46     |     2:00      |      1277 KM       |    2     
  67  |            Itarsi Junction             |         ET         |     13:20     |     13:25     |     5:00      |      1295 KM       |    2     
  68  |               Banapura                 |        BPF         |     13:49     |     13:51     |     2:00      |      1328 KM       |    2     
  69  |                Timarni                 |        TBN         |     14:13     |     14:15     |     2:00      |      1356 KM       |    2     
  70  |                 Harda                  |         HD         |     14:29     |     14:31     |     2:00      |      1370 KM       |    2     
  71  |               Khirkiya                 |        KKN         |     14:56     |     14:58     |     2:00      |      1402 KM       |    2     
  72  |               Chhanera                 |        CAER        |     15:21     |     15:23     |     2:00      |      1433 KM       |    2     
  73  |               Talvadya                 |        TLV         |     15:46     |     15:48     |     2:00      |      1463 KM       |    2     
  74  |                Khandwa                 |        KNW         |     16:40     |     16:45     |     5:00      |      1478 KM       |    2     
  75  |               Nepanagar                |        NPNR        |     17:18     |     17:20     |     2:00      |      1521 KM       |    2     
  76  |               Burhanpur                |        BAU         |     17:43     |     17:45     |     2:00      |      1547 KM       |    2     
  77  |                 Raver                  |         RV         |     17:58     |     18:00     |     2:00      |      1567 KM       |    2     
  78  |               Nimbhora                 |         NB         |     18:08     |     18:10     |     2:00      |      1577 KM       |    2     
  79  |                 Savda                  |        SAV         |     18:18     |     18:20     |     2:00      |      1586 KM       |    2     
  80  |           Bhusaval Junction            |        BSL         |     18:45     |     18:55     |     10:00     |      1602 KM       |    2     
  81  |           Jalgaon Junction             |         JL         |     19:18     |     19:20     |     2:00      |      1626 KM       |    2     
  82  |           Pachora Junction             |         PC         |     19:53     |     19:55     |     2:00      |      1673 KM       |    2     
  83  |          Chalisgaon Junction           |        CSN         |     21:03     |     21:05     |     2:00      |      1718 KM       |    2     
  84  |            Manmad Junction             |        MMR         |     21:45     |     21:50     |     5:00      |      1786 KM       |    2     
  85  |              Nasik Road                |         NK         |     22:58     |     23:00     |     2:00      |      1859 KM       |    2     
