  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |                 Delhi                  |        DLI         |     Start     |     23:40     |       -       |        0 KM        |    1     
  2   |            Khurja Junction             |        KRJ         |     01:04     |     01:06     |     2:00      |       83 KM        |    2     
  3   |           Aligarh Junction             |        ALJN        |     01:38     |     01:43     |     5:00      |       126 KM       |    2     
  4   |            Tundla Junction             |        TDL         |     02:48     |     02:53     |     5:00      |       204 KM       |    2     
  5   |          Shikohabad Junction           |        SKB         |     03:18     |     03:20     |     2:00      |       241 KM       |    2     
  6   |            Kanpur Central              |        CNB         |     05:55     |     06:00     |     5:00      |       434 KM       |    2     
  7   |          Allahabad Junction            |        ALD         |     08:30     |     08:40     |     10:00     |       628 KM       |    2     
  8   |               Mirzapur                 |        MZP         |     09:53     |     09:55     |     2:00      |       718 KM       |    2     
  9   |         Mughal Sarai Junction          |        MGS         |     11:30     |     11:45     |     15:00     |       781 KM       |    2     
  10  |         Dildarnagar Junction           |        DLN         |     12:31     |     12:33     |     2:00      |       839 KM       |    2     
  11  |                 Buxar                  |        BXR         |     12:57     |     12:59     |     2:00      |       875 KM       |    2     
  12  |                  Ara                   |        ARA         |     13:42     |     13:44     |     2:00      |       943 KM       |    2     
  13  |            Patna Junction              |        PNBE        |     14:45     |     14:55     |     10:00     |       993 KM       |    2     
  14  |              Patna Saheb               |        PNC         |     15:09     |     15:11     |     2:00      |      1002 KM       |    2     
  15  |           Mokameh Junction             |        MKA         |     16:12     |     16:14     |     2:00      |      1082 KM       |    2     
  16  |             Kiul Junction              |        KIUL        |     17:10     |     17:30     |     20:00     |      1116 KM       |    2     
  17  |               Abhaipur                 |        AHA         |     17:51     |     17:53     |     2:00      |      1139 KM       |    2     
  18  |           Jamalpur Junction            |        JMP         |     18:15     |     18:30     |     15:00     |      1161 KM       |    2     
  19  |              Sultanganj                |        SGG         |     18:57     |     18:59     |     2:00      |      1190 KM       |    2     
  20  |               Bhagalpur                |        BGP         |     19:45     |     19:57     |     12:00     |      1214 KM       |    2     
  21  |               Kahalgaon                |        CLG         |     20:24     |     20:26     |     2:00      |      1244 KM       |    2     
  22  |          Sahibganj Junction            |        SBG         |     21:37     |     21:45     |     8:00      |      1288 KM       |    2     
  23  |           Barharwa Junction            |        BHW         |     23:13     |     23:15     |     2:00      |      1342 KM       |    2     
  24  |         New Farakka Junction           |        NFK         |     23:35     |     23:37     |     2:00      |      1357 KM       |    2     
  25  |              Malda Town                |        MLDT        |     00:45     |     01:00     |     15:00     |      1391 KM       |    3     
  26  |            Barsoi Junction             |        BOE         |     02:08     |     02:10     |     2:00      |      1479 KM       |    3     
  27  |              Kishanganj                |        KNE         |     02:55     |     03:00     |     5:00      |      1537 KM       |    3     
  28  |            New Jalpaiguri              |        NJP         |     05:00     |     05:20     |     20:00     |      1624 KM       |    3     
  29  |            Jalpaiguri Road             |        JPE         |     05:58     |     06:00     |     2:00      |      1658 KM       |    3     
  30  |               Dhupguri                 |        DQG         |     06:27     |     06:32     |     5:00      |      1689 KM       |    3     
  31  |               Falakata                 |        FLK         |     06:53     |     06:55     |     2:00      |      1712 KM       |    3     
  32  |            New Cooch Behar             |        NCB         |     08:00     |     08:05     |     5:00      |      1750 KM       |    3     
  33  |            New Alipurdaur              |        NOQ         |     08:25     |     08:30     |     5:00      |      1769 KM       |    3     
  34  |            Gossaigaon Hat              |        GOGH        |     09:05     |     09:07     |     2:00      |      1815 KM       |    3     
  35  |          Fakiragram Junction           |        FKM         |     09:25     |     09:27     |     2:00      |      1838 KM       |    3     
  36  |               Kokrajhar                |        KOJ         |     09:38     |     09:40     |     2:00      |      1848 KM       |    3     
  37  |            New Bongaigaon              |        NBQ         |     10:35     |     10:45     |     10:00     |      1875 KM       |    3     
