  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |               New Delhi                |        NDLS        |     Start     |     20:00     |       -       |        0 KM        |    1     
  2   |           Aligarh Junction             |        ALJN        |     22:07     |     22:12     |     5:00      |       132 KM       |    1     
  3   |            Tundla Junction             |        TDL         |     23:15     |     23:20     |     5:00      |       210 KM       |    1     
  4   |               Firozabad                |        FZD         |     23:33     |     23:35     |     2:00      |       226 KM       |    1     
  5   |          Shikohabad Junction           |        SKB         |     23:52     |     23:54     |     2:00      |       246 KM       |    1     
  6   |                Etawah                  |        ETW         |     00:33     |     00:35     |     2:00      |       302 KM       |    2     
  7   |            Kanpur Central              |        CNB         |     02:30     |     02:35     |     5:00      |       440 KM       |    2     
  8   |          Allahabad Junction            |        ALD         |     05:05     |     05:13     |     8:00      |       634 KM       |    2     
  9   |              Vindhyachal               |        BDL         |     06:07     |     06:09     |     2:00      |       716 KM       |    2     
  10  |               Mirzapur                 |        MZP         |     06:20     |     06:22     |     2:00      |       724 KM       |    2     
  11  |         Mughal Sarai Junction          |        MGS         |     07:40     |     07:55     |     15:00     |       786 KM       |    2     
  12  |                Zamania                 |        ZNA         |     08:30     |     08:32     |     2:00      |       831 KM       |    2     
  13  |         Dildarnagar Junction           |        DLN         |     08:45     |     08:47     |     2:00      |       844 KM       |    2     
  14  |                 Buxar                  |        BXR         |     09:15     |     09:17     |     2:00      |       880 KM       |    2     
  15  |                Dumraon                 |        DURE        |     09:28     |     09:30     |     2:00      |       897 KM       |    2     
  16  |                Bihiya                  |        BEA         |     09:51     |     09:53     |     2:00      |       928 KM       |    2     
  17  |                  Ara                   |        ARA         |     10:10     |     10:12     |     2:00      |       949 KM       |    2     
  18  |                 Bihta                  |        BTA         |     10:28     |     10:30     |     2:00      |       971 KM       |    2     
  19  |                Danapur                 |        DNR         |     10:44     |     10:46     |     2:00      |       988 KM       |    2     
  20  |            Phulwari Sharif             |        PWS         |     10:50     |     10:52     |     2:00      |       992 KM       |    2     
  21  |            Patna Junction              |        PNBE        |     11:30     |     12:00     |     30:00     |       998 KM       |    2     
  22  |            Rjndr Ngr Bihar             |        RJPB        |     12:07     |     12:09     |     2:00      |      1001 KM       |    2     
  23  |              Patna Saheb               |        PNC         |     12:18     |     12:20     |     2:00      |      1008 KM       |    2     
  24  |                 Fatwa                  |        FUT         |     12:41     |     12:43     |     2:00      |      1020 KM       |    2     
  25  |            Daniyawan Bzr H             |        DNWH        |     12:55     |     12:57     |     2:00      |      1028 KM       |    2     
  26  |                 Hilsa                  |        HIL         |     13:20     |     13:22     |     2:00      |      1041 KM       |    2     
  27  |             Ekangarsarai               |        EKR         |     13:34     |     13:36     |     2:00      |      1053 KM       |    2     
  28  |               Islampur                 |        IPR         |     13:55     |     Ends      |       -       |      1063 KM       |    2     
