  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |             Vishakapatnam              |        VSKP        |     Start     |     17:35     |       -       |        0 KM        |    1     
  2   |                Duvvada                 |        DVD         |     18:08     |     18:10     |     2:00      |       18 KM        |    1     
  3   |           Samalkot Junction            |        SLO         |     19:55     |     19:57     |     2:00      |       151 KM       |    1     
  4   |              Rajamundry                |        RJY         |     20:55     |     21:00     |     5:00      |       201 KM       |    1     
  5   |                 Eluru                  |         EE         |     22:11     |     22:13     |     2:00      |       291 KM       |    1     
  6   |          Vijayawada Junction           |        BZA         |     00:01     |     00:15     |     14:00     |       351 KM       |    2     
  7   |                Khammam                 |        KMT         |     01:29     |     01:30     |     1:00      |       452 KM       |    2     
  8   |               Warangal                 |         WL         |     02:58     |     03:00     |     2:00      |       559 KM       |    2     
  9   |               Ramgundam                |        RDM         |     05:30     |     05:32     |     2:00      |       660 KM       |    2     
  10  |            Sirpur Kagazngr             |        SKZR        |     06:33     |     06:35     |     2:00      |       732 KM       |    2     
  11  |              Balharshah                |        BPQ         |     08:10     |     08:20     |     10:00     |       802 KM       |    2     
  12  |            Wardha Junction             |         WR         |     10:42     |     10:45     |     3:00      |       934 KM       |    2     
  13  |           Badnera Junction             |         BD         |     12:40     |     12:43     |     3:00      |      1030 KM       |    2     
  14  |            Akola Junction              |         AK         |     13:30     |     13:35     |     5:00      |      1108 KM       |    2     
  15  |               Malkapur                 |        MKU         |     14:38     |     14:40     |     2:00      |      1198 KM       |    2     
  16  |           Bhusaval Junction            |        BSL         |     15:45     |     16:00     |     15:00     |      1248 KM       |    2     
  17  |           Jalgaon Junction             |         JL         |     16:50     |     16:55     |     5:00      |      1272 KM       |    2     
  18  |               Nandurbar                |        NDB         |     19:45     |     19:50     |     5:00      |      1423 KM       |    2     
  19  |                 Surat                  |         ST         |     23:30     |     23:40     |     10:00     |      1583 KM       |    2     
  20  |          Ankleshwar Junction           |        AKV         |     00:17     |     00:18     |     1:00      |      1633 KM       |    3     
  21  |           Vadodara Junction            |        BRC         |     01:36     |     01:41     |     5:00      |      1712 KM       |    3     
  22  |            Anand Junction              |        ANND        |     02:15     |     02:16     |     1:00      |      1748 KM       |    3     
  23  |          Ahmedabad Junction            |        ADI         |     03:35     |     03:55     |     20:00     |      1812 KM       |    3     
  24  |           Viramgam Junction            |         VG         |     04:55     |     04:56     |     1:00      |      1877 KM       |    3     
  25  |              Dhrangdhra                |        DHG         |     06:01     |     06:03     |     2:00      |      1943 KM       |    3     
  26  |             Maliya Miyana              |        MALB        |     07:09     |     07:11     |     2:00      |      2019 KM       |    3     
  27  |            Samakhiali B G              |        SIOB        |     08:08     |     08:10     |     2:00      |      2059 KM       |    3     
  28  |              Bhachau Bg                |        BCOB        |     08:28     |     08:30     |     2:00      |      2075 KM       |    3     
  29  |             Gandhidham Bg              |        GIMB        |     09:30     |     Ends      |       -       |      2112 KM       |    3     
