  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |                 Delhi                  |        DLI         |     Start     |     16:00     |       -       |        0 KM        |    1     
  2   |                Amroha                  |        AMRO        |     18:09     |     18:11     |     2:00      |       131 KM       |    1     
  3   |               Moradabad                |         MB         |     18:55     |     19:30     |     35:00     |       161 KM       |    1     
  4   |                Rampur                  |        RMU         |     20:05     |     20:10     |     5:00      |       189 KM       |    1     
  5   |             Bilaspur Road              |        BLQR        |     20:35     |     20:37     |     2:00      |       216 KM       |    1     
  6   |             Rudrapur City              |        RUPC        |     20:55     |     20:57     |     2:00      |       234 KM       |    1     
  7   |               Lal Kuan                 |        LKU         |     21:40     |     21:42     |     2:00      |       255 KM       |    1     
  8   |               Haldwani                 |        HDW         |     22:08     |     22:10     |     2:00      |       271 KM       |    1     
  9   |               Kathgodam                |        KGM         |     22:40     |     Ends      |       -       |       278 KM       |    1     
  10  |               Moradabad                |         MB         |     18:55     |     19:10     |     15:00     |       161 KM       |    1     
  11  |               Kashipur                 |        KPV         |     20:05     |     20:10     |     5:00      |       212 KM       |    1     
  12  |               Ramnagar                 |        RMR         |     20:40     |     Ends      |       -       |       239 KM       |    1     
