  #   |                Station                 |    Station Code    |     Arr.      |     Depr.     |   Stop(Min)   |      Distance      |   Day    
  1   |           Barwadih Junction            |        BRWD        |     Start     |     15:30     |       -       |        0 KM        |    1     
  2   |              Daltonganj                |        DTO         |     15:54     |     15:59     |     5:00      |       28 KM        |    1     
  3   |              Garwa Road                |        GHD         |     16:38     |     16:43     |     5:00      |       61 KM        |    1     
  4   |                Garhwa                  |        GHQ         |     16:53     |     16:55     |     2:00      |       71 KM        |    1     
  5   |               Meralgram                |        MQX         |     17:08     |     17:10     |     2:00      |       82 KM        |    1     
  6   |             Nagar Untari               |        NUQ         |     17:31     |     17:33     |     2:00      |       105 KM       |    1     
  7   |              Wyndhamganj               |        WDM         |     17:44     |     17:46     |     2:00      |       117 KM       |    1     
  8   |              Duddhinagar               |        DXN         |     18:08     |     18:10     |     2:00      |       139 KM       |    1     
  9   |                Renukut                 |        RNQ         |     18:46     |     18:48     |     2:00      |       161 KM       |    1     
  10  |                Chopan                  |        CPU         |     20:10     |     21:00     |     50:00     |       202 KM       |    1     
  11  |              Agori Khas                |        AGY         |     21:14     |     21:15     |     1:00      |       212 KM       |    1     
  12  |                 Churk                  |        CUK         |     21:37     |     21:38     |     1:00      |       224 KM       |    1     
  13  |             Roberts Ganj               |        RBGJ        |     21:53     |     21:54     |     1:00      |       229 KM       |    1     
  14  |                 Lusa                   |        LUSA        |     22:42     |     22:43     |     1:00      |       264 KM       |    1     
  15  |              Saktesgarh                |        SKGH        |     23:11     |     23:12     |     1:00      |       284 KM       |    1     
  16  |                Chunar                  |        CAR         |     00:09     |     00:10     |     1:00      |       305 KM       |    2     
  17  |               Mirzapur                 |        MZP         |     00:44     |     00:45     |     1:00      |       336 KM       |    2     
  18  |              Vindhyachal               |        BDL         |     00:57     |     00:58     |     1:00      |       344 KM       |    2     
  19  |               Meja Road                |        MJA         |     01:32     |     01:33     |     1:00      |       388 KM       |    2     
  20  |                 Naini                  |        NYN         |     02:05     |     02:07     |     2:00      |       419 KM       |    2     
  21  |          Allahabad Junction            |        ALD         |     02:35     |     03:05     |     30:00     |       426 KM       |    2     
  22  |                Prayag                  |        PRG         |     03:17     |     03:18     |     1:00      |       432 KM       |    2     
  23  |          Phaphamau Junction            |        PFM         |     03:36     |     03:37     |     1:00      |       439 KM       |    2     
  24  |             Lalgopalganj               |        LGO         |     04:04     |     04:05     |     1:00      |       467 KM       |    2     
  25  |            Kunda Harnamgnj             |        KHNM        |     04:20     |     04:21     |     1:00      |       481 KM       |    2     
  26  |            Garhi Manikpur              |        GRMR        |     04:33     |     04:34     |     1:00      |       493 KM       |    2     
  27  |           Pwn Klaknder Road            |        PQN         |     04:42     |     04:43     |     1:00      |       500 KM       |    2     
  28  |           Unchahar Junction            |        UCR         |     04:55     |     04:56     |     1:00      |       511 KM       |    2     
  29  |              Lachhmanpur               |        LMN         |     05:10     |     05:11     |     1:00      |       528 KM       |    2     
  30  |          Rae Bareli Junction           |        RBL         |     05:35     |     05:40     |     5:00      |       549 KM       |    2     
  31  |              Harchandpur               |        HCP         |     05:57     |     05:58     |     1:00      |       564 KM       |    2     
  32  |              Bachhrawan                |        BCN         |     06:21     |     06:22     |     1:00      |       580 KM       |    2     
  33  |                Nigohan                 |        NHN         |     06:35     |     06:36     |     1:00      |       591 KM       |    2     
  34  |              Lucknow Nr                |        LKO         |     08:35     |     08:45     |     10:00     |       627 KM       |    2     
  35  |                Sandila                 |        SAN         |     09:34     |     09:35     |     1:00      |       675 KM       |    2     
  36  |                Hardoi                  |        HRI         |     10:19     |     10:20     |     1:00      |       729 KM       |    2     
  37  |             Shahjehanpur               |        SPN         |     11:25     |     11:30     |     5:00      |       791 KM       |    2     
  38  |               Bareilly                 |         BE         |     12:40     |     Ends      |       -       |       862 KM       |    2     
